Reference area,TIME_PERIOD,Metric,Value,Domain
Poland,2012,housing_cost_norm,0.5400421424391963,Housing
Poland,2013,housing_cost_norm,0.4857934523007462,Housing
Poland,2014,housing_cost_norm,0.4569528763544443,Housing
Poland,2015,housing_cost_norm,0.5014055965008168,Housing
Poland,2016,housing_cost_norm,0.4033535752453784,Housing
Poland,2017,housing_cost_norm,0.3944184391637648,Housing
Poland,2018,housing_cost_norm,0.3349065069741871,Housing
Poland,2019,housing_cost_norm,0.3180762258609773,Housing
Poland,2020,housing_cost_norm,0.2591279703672813,Housing
Poland,2021,housing_cost_norm,0.3968874280855142,Housing
Poland,2022,housing_cost_norm,0.4629761510823853,Housing
Poland,2023,housing_cost_norm,0.4318612044616825,Housing
Portugal,2006,housing_cost_norm,0.0,Housing
Portugal,2007,housing_cost_norm,0.0,Housing
Portugal,2008,housing_cost_norm,0.0,Housing
Portugal,2009,housing_cost_norm,0.0053083030568397,Housing
Portugal,2010,housing_cost_norm,0.0801038944904333,Housing
Portugal,2011,housing_cost_norm,0.147388219140635,Housing
Portugal,2012,housing_cost_norm,0.2426071537253901,Housing
Portugal,2013,housing_cost_norm,0.2862301485850868,Housing
Portugal,2014,housing_cost_norm,0.3760862366239602,Housing
Portugal,2015,housing_cost_norm,0.3387169355929572,Housing
Portugal,2016,housing_cost_norm,0.3087708762152726,Housing
Portugal,2017,housing_cost_norm,0.2858485732195123,Housing
Portugal,2018,housing_cost_norm,0.2621929468698352,Housing
Portugal,2019,housing_cost_norm,0.236190873943805,Housing
Portugal,2020,housing_cost_norm,0.3040303640511055,Housing
Portugal,2021,housing_cost_norm,0.2113986681487979,Housing
Portugal,2022,housing_cost_norm,0.1844161156859652,Housing
Portugal,2023,housing_cost_norm,0.1065411973948664,Housing
Portugal,2024,housing_cost_norm,0.0580913160427184,Housing
Romania,2007,housing_cost_norm,1.0,Housing
Romania,2008,housing_cost_norm,1.0,Housing
Romania,2009,housing_cost_norm,1.0,Housing
Romania,2010,housing_cost_norm,0.977219277805568,Housing
Romania,2011,housing_cost_norm,1.0,Housing
Romania,2012,housing_cost_norm,0.9682561351204394,Housing
Romania,2013,housing_cost_norm,0.6273262726479495,Housing
Romania,2014,housing_cost_norm,0.755358091893219,Housing
Romania,2015,housing_cost_norm,0.8636928915003139,Housing
Romania,2016,housing_cost_norm,0.7213241824708774,Housing
Romania,2017,housing_cost_norm,0.7959578045835526,Housing
Romania,2018,housing_cost_norm,0.7724822757412675,Housing
Romania,2019,housing_cost_norm,0.5973445792145897,Housing
Romania,2020,housing_cost_norm,0.5569084794071777,Housing
Romania,2021,housing_cost_norm,0.6595226801206431,Housing
Romania,2022,housing_cost_norm,0.8276836117308518,Housing
Slovak Republic,2006,housing_cost_norm,1.0,Housing
Slovak Republic,2007,housing_cost_norm,1.0,Housing
Slovak Republic,2008,housing_cost_norm,1.0,Housing
Slovak Republic,2009,housing_cost_norm,1.0,Housing
Slovak Republic,2010,housing_cost_norm,1.0,Housing
Slovak Republic,2011,housing_cost_norm,1.0,Housing
Slovak Republic,2012,housing_cost_norm,1.0,Housing
Slovak Republic,2013,housing_cost_norm,1.0,Housing
Slovak Republic,2014,housing_cost_norm,1.0,Housing
Slovak Republic,2015,housing_cost_norm,1.0,Housing
Slovak Republic,2016,housing_cost_norm,1.0,Housing
Slovak Republic,2017,housing_cost_norm,1.0,Housing
Slovak Republic,2018,housing_cost_norm,1.0,Housing
Slovak Republic,2019,housing_cost_norm,1.0,Housing
Slovak Republic,2020,housing_cost_norm,1.0,Housing
Slovak Republic,2021,housing_cost_norm,1.0,Housing
Slovak Republic,2022,housing_cost_norm,1.0,Housing
Slovak Republic,2023,housing_cost_norm,1.0,Housing
Slovak Republic,2024,housing_cost_norm,1.0,Housing
Slovenia,2006,housing_cost_norm,0.1631811106135081,Housing
Slovenia,2007,housing_cost_norm,0.1777280642514136,Housing
Slovenia,2008,housing_cost_norm,0.15824030848143,Housing
Slovenia,2009,housing_cost_norm,0.2375008549635753,Housing
Slovenia,2010,housing_cost_norm,0.3422556314101095,Housing
Slovenia,2011,housing_cost_norm,0.3261283139318622,Housing
Slovenia,2012,housing_cost_norm,0.3481650222621704,Housing
Slovenia,2013,housing_cost_norm,0.3029252932549484,Housing
Slovenia,2014,housing_cost_norm,0.2762351424452558,Housing
Slovenia,2015,housing_cost_norm,0.2305545595694912,Housing
Slovenia,2016,housing_cost_norm,0.2213862550727323,Housing
Slovenia,2017,housing_cost_norm,0.1705510639371958,Housing
Slovenia,2018,housing_cost_norm,0.1266096386305329,Housing
Slovenia,2019,housing_cost_norm,0.1156605542380074,Housing
Slovenia,2020,housing_cost_norm,0.0305979046383794,Housing
Slovenia,2021,housing_cost_norm,0.0279969383204623,Housing
Slovenia,2022,housing_cost_norm,0.0714498069243068,Housing
Slovenia,2023,housing_cost_norm,0.0,Housing
Spain,2006,housing_cost_norm,0.2580465227012672,Housing
Spain,2007,housing_cost_norm,0.3281520094413999,Housing
Spain,2008,housing_cost_norm,0.3390262697915993,Housing
Spain,2009,housing_cost_norm,0.3974772601410397,Housing
Spain,2010,housing_cost_norm,0.4903528307549128,Housing
Spain,2011,housing_cost_norm,0.542089620506371,Housing
Spain,2012,housing_cost_norm,0.6857686166594066,Housing
Spain,2013,housing_cost_norm,0.6986038096134208,Housing
Spain,2014,housing_cost_norm,0.6905560736108864,Housing
Spain,2015,housing_cost_norm,0.6015270658037445,Housing
Spain,2016,housing_cost_norm,0.5761641168898025,Housing
Spain,2017,housing_cost_norm,0.573009636960149,Housing
Spain,2018,housing_cost_norm,0.5563440811024178,Housing
Spain,2019,housing_cost_norm,0.4776982734657607,Housing
Spain,2020,housing_cost_norm,0.4187536538450689,Housing
Spain,2021,housing_cost_norm,0.4524941408478425,Housing
Spain,2022,housing_cost_norm,0.4686662607779333,Housing
Spain,2023,housing_cost_norm,0.2996175052784953,Housing
Sweden,2006,housing_cost_norm,0.5127296089934168,Housing
Sweden,2007,housing_cost_norm,0.4724443691196243,Housing
Sweden,2008,housing_cost_norm,0.4362321981356239,Housing
Sweden,2009,housing_cost_norm,0.4484286371110866,Housing
Sweden,2010,housing_cost_norm,0.4605172417480823,Housing
Sweden,2011,housing_cost_norm,0.4034974682106089,Housing
Sweden,2012,housing_cost_norm,0.3248950820419385,Housing
Sweden,2013,housing_cost_norm,0.3122529669456665,Housing
Sweden,2014,housing_cost_norm,0.3051710611848468,Housing
Sweden,2015,housing_cost_norm,0.3034584141271437,Housing
Sweden,2016,housing_cost_norm,0.2769856781743837,Housing
Sweden,2017,housing_cost_norm,0.2802770660557659,Housing
Sweden,2018,housing_cost_norm,0.3005725901659017,Housing
Sweden,2019,housing_cost_norm,0.2967095539313676,Housing
Sweden,2020,housing_cost_norm,0.3518636086357514,Housing
Sweden,2021,housing_cost_norm,0.3696784849413813,Housing
Sweden,2022,housing_cost_norm,0.3039128078315241,Housing
Sweden,2023,housing_cost_norm,0.2048087457057059,Housing
Switzerland,2006,housing_cost_norm,0.4354885818162262,Housing
Switzerland,2007,housing_cost_norm,0.392363599842468,Housing
Switzerland,2008,housing_cost_norm,0.4385150310117539,Housing
Switzerland,2009,housing_cost_norm,0.4143715864718428,Housing
Switzerland,2010,housing_cost_norm,0.4446696494806065,Housing
Switzerland,2011,housing_cost_norm,0.4500430044897602,Housing
Switzerland,2012,housing_cost_norm,0.445789617529106,Housing
Switzerland,2013,housing_cost_norm,0.425096120828152,Housing
Switzerland,2014,housing_cost_norm,0.416252265399927,Housing
Switzerland,2015,housing_cost_norm,0.4361858804377549,Housing
Switzerland,2016,housing_cost_norm,0.4486214663702094,Housing
Switzerland,2017,housing_cost_norm,0.4686321043235673,Housing
Switzerland,2018,housing_cost_norm,0.4761658897565669,Housing
Switzerland,2019,housing_cost_norm,0.4743626815889492,Housing
Switzerland,2020,housing_cost_norm,0.423194541810198,Housing
Switzerland,2021,housing_cost_norm,0.4769449793670708,Housing
Switzerland,2022,housing_cost_norm,0.4415382376742732,Housing
Türkiye,2009,housing_cost_norm,0.5302943964155833,Housing
Türkiye,2010,housing_cost_norm,0.5071675010076246,Housing
Türkiye,2011,housing_cost_norm,0.4562553698771187,Housing
Türkiye,2012,housing_cost_norm,0.4437605251500035,Housing
Türkiye,2013,housing_cost_norm,0.3759172629617024,Housing
Türkiye,2014,housing_cost_norm,0.3131689586051899,Housing
Türkiye,2015,housing_cost_norm,0.2705785228502024,Housing
Türkiye,2016,housing_cost_norm,0.2116578541176206,Housing
Türkiye,2017,housing_cost_norm,0.1906726105837421,Housing
Türkiye,2018,housing_cost_norm,0.1904916347032623,Housing
Türkiye,2019,housing_cost_norm,0.1597201805726908,Housing
Türkiye,2020,housing_cost_norm,0.1938058975165428,Housing
Türkiye,2021,housing_cost_norm,0.1335430047006313,Housing
Türkiye,2022,housing_cost_norm,0.1979206614895964,Housing
United Kingdom,2006,housing_cost_norm,0.8529385743360307,Housing
United Kingdom,2007,housing_cost_norm,0.8194736024885483,Housing
United Kingdom,2008,housing_cost_norm,0.8168805675090315,Housing
United Kingdom,2009,housing_cost_norm,0.7537093119391408,Housing
United Kingdom,2010,housing_cost_norm,0.7819233169241073,Housing
United Kingdom,2011,housing_cost_norm,0.7913085461246788,Housing
United Kingdom,2012,housing_cost_norm,0.8252651612590709,Housing
United Kingdom,2013,housing_cost_norm,0.834757085477459,Housing
United Kingdom,2014,housing_cost_norm,0.8173894250952383,Housing
United Kingdom,2015,housing_cost_norm,0.789447051620102,Housing
United Kingdom,2016,housing_cost_norm,0.8507926992748458,Housing
United Kingdom,2017,housing_cost_norm,0.8311213765525911,Housing
United Kingdom,2018,housing_cost_norm,0.8168614793442484,Housing
United Kingdom,2019,housing_cost_norm,0.7589265379610447,Housing
United Kingdom,2020,housing_cost_norm,0.7399305126271732,Housing
United Kingdom,2021,housing_cost_norm,0.7368442760455998,Housing
United Kingdom,2022,housing_cost_norm,0.780596479039609,Housing
United Kingdom,2023,housing_cost_norm,0.7033130941973675,Housing
United States,2006,housing_cost_norm,0.2520631398170663,Housing
United States,2007,housing_cost_norm,0.249461306094448,Housing
United States,2008,housing_cost_norm,0.2438375941992787,Housing
United States,2009,housing_cost_norm,0.2279787676744885,Housing
United States,2010,housing_cost_norm,0.2034974490014758,Housing
United States,2011,housing_cost_norm,0.1584155860084991,Housing
United States,2012,housing_cost_norm,0.1083825788700374,Housing
United States,2013,housing_cost_norm,0.1681869741639783,Housing
United States,2014,housing_cost_norm,0.1379968489704502,Housing
United States,2015,housing_cost_norm,0.1102015035164197,Housing
United States,2016,housing_cost_norm,0.1127181161891913,Housing
United States,2017,housing_cost_norm,0.0920896807000869,Housing
United States,2018,housing_cost_norm,0.0780195969449293,Housing
United States,2019,housing_cost_norm,0.0659778494677387,Housing
United States,2020,housing_cost_norm,0.0198531630267306,Housing
United States,2021,housing_cost_norm,0.0130057680309779,Housing
United States,2022,housing_cost_norm,0.1556592226283633,Housing
United States,2023,housing_cost_norm,0.1291384765526091,Housing
Australia,2019,life_sat_norm,0.75,Subjective well-being
Australia,2020,life_sat_norm,0.72,Subjective well-being
Austria,2013,life_sat_norm,0.78100056064,Subjective well-being
Austria,2018,life_sat_norm,0.80024162941,Subjective well-being
Austria,2019,life_sat_norm,0.7998926154966666,Subjective well-being
Austria,2020,life_sat_norm,0.7995436015833333,Subjective well-being
Austria,2021,life_sat_norm,0.79919458767,Subjective well-being
Austria,2022,life_sat_norm,0.78826444055,Subjective well-being
Austria,2023,life_sat_norm,0.7696147497,Subjective well-being
Belgium,2013,life_sat_norm,0.75289745505,Subjective well-being
Belgium,2018,life_sat_norm,0.75800243702,Subjective well-being
Belgium,2019,life_sat_norm,0.7569335507266667,Subjective well-being
Belgium,2020,life_sat_norm,0.7558646644333333,Subjective well-being
Belgium,2021,life_sat_norm,0.75479577814,Subjective well-being
Belgium,2022,life_sat_norm,0.7577229491499999,Subjective well-being
Belgium,2023,life_sat_norm,0.7681908677,Subjective well-being
Bulgaria,2013,life_sat_norm,0.47706767102,Subjective well-being
Bulgaria,2018,life_sat_norm,0.53559495373,Subjective well-being
Bulgaria,2019,life_sat_norm,0.5458482477466666,Subjective well-being
Bulgaria,2020,life_sat_norm,0.5561015417633334,Subjective well-being
Bulgaria,2021,life_sat_norm,0.56635483578,Subjective well-being
Bulgaria,2022,life_sat_norm,0.55609930211,Subjective well-being
Canada,2009,life_sat_norm,0.8,Subjective well-being
Canada,2010,life_sat_norm,0.8,Subjective well-being
Canada,2011,life_sat_norm,0.8,Subjective well-being
Canada,2012,life_sat_norm,0.8,Subjective well-being
Canada,2013,life_sat_norm,0.8,Subjective well-being
Canada,2014,life_sat_norm,0.8,Subjective well-being
Canada,2015,life_sat_norm,0.8099999999999999,Subjective well-being
Canada,2016,life_sat_norm,0.8099999999999999,Subjective well-being
Canada,2017,life_sat_norm,0.8099999999999999,Subjective well-being
Canada,2018,life_sat_norm,0.8099999999999999,Subjective well-being
Canada,2019,life_sat_norm,0.8099999999999999,Subjective well-being
Canada,2020,life_sat_norm,0.8,Subjective well-being
Canada,2021,life_sat_norm,0.79,Subjective well-being
Canada,2022,life_sat_norm,0.75,Subjective well-being
Canada,2023,life_sat_norm,0.74,Subjective well-being
Colombia,2018,life_sat_norm,0.82624974606,Subjective well-being
Colombia,2019,life_sat_norm,0.8155354747700001,Subjective well-being
Colombia,2020,life_sat_norm,0.79961009,Subjective well-being
Colombia,2021,life_sat_norm,0.8007957899999999,Subjective well-being
Colombia,2022,life_sat_norm,0.792084445,Subjective well-being
Croatia,2013,life_sat_norm,0.6340462150699999,Subjective well-being
Croatia,2018,life_sat_norm,0.6339427792500001,Subjective well-being
Croatia,2019,life_sat_norm,0.64993122274,Subjective well-being
Croatia,2020,life_sat_norm,0.66591966623,Subjective well-being
Croatia,2021,life_sat_norm,0.6819081097199999,Subjective well-being
Croatia,2022,life_sat_norm,0.68477479647,Subjective well-being
Croatia,2023,life_sat_norm,0.70766311138,Subjective well-being
Czechia,2013,life_sat_norm,0.68799199806,Subjective well-being
Czechia,2018,life_sat_norm,0.73519776594,Subjective well-being
Czechia,2019,life_sat_norm,0.7323065835133333,Subjective well-being
Czechia,2020,life_sat_norm,0.7294154010866666,Subjective well-being
Czechia,2021,life_sat_norm,0.72652421866,Subjective well-being
Czechia,2022,life_sat_norm,0.7384856656900001,Subjective well-being
Czechia,2023,life_sat_norm,0.73781102847,Subjective well-being
Czechia,2024,life_sat_norm,0.73876211977,Subjective well-being
Denmark,2013,life_sat_norm,0.80107682102,Subjective well-being
Denmark,2018,life_sat_norm,0.77611020393,Subjective well-being
Denmark,2019,life_sat_norm,0.7661537290566667,Subjective well-being
Denmark,2020,life_sat_norm,0.7561972541833333,Subjective well-being
Denmark,2021,life_sat_norm,0.74624077931,Subjective well-being
Denmark,2022,life_sat_norm,0.7627750115999999,Subjective well-being
Denmark,2023,life_sat_norm,0.75001238652,Subjective well-being
Denmark,2024,life_sat_norm,0.75845289062,Subjective well-being
Estonia,2013,life_sat_norm,0.64551335228,Subjective well-being
Estonia,2018,life_sat_norm,0.70057674818,Subjective well-being
Estonia,2019,life_sat_norm,0.7073553799466666,Subjective well-being
Estonia,2020,life_sat_norm,0.7141340117133333,Subjective well-being
Estonia,2021,life_sat_norm,0.72091264348,Subjective well-being
Estonia,2022,life_sat_norm,0.71565139309,Subjective well-being
Estonia,2023,life_sat_norm,0.71705450094,Subjective well-being
Finland,2013,life_sat_norm,0.8045855989799999,Subjective well-being
Finland,2018,life_sat_norm,0.8106844545199999,Subjective well-being
Finland,2019,life_sat_norm,0.80861312953,Subjective well-being
Finland,2020,life_sat_norm,0.8065418045399999,Subjective well-being
Finland,2021,life_sat_norm,0.80447047955,Subjective well-being
Finland,2022,life_sat_norm,0.78719903962,Subjective well-being
Finland,2023,life_sat_norm,0.7721242336499999,Subjective well-being
Finland,2024,life_sat_norm,0.78203191245,Subjective well-being
France,2013,life_sat_norm,0.70531889489,Subjective well-being
France,2018,life_sat_norm,0.7254388385799999,Subjective well-being
France,2019,life_sat_norm,0.7100373231033333,Subjective well-being
France,2020,life_sat_norm,0.6946358076266667,Subjective well-being
France,2021,life_sat_norm,0.6792342921500001,Subjective well-being
France,2022,life_sat_norm,0.69669646335,Subjective well-being
France,2023,life_sat_norm,0.71474378325,Subjective well-being
Germany,2013,life_sat_norm,0.72543085296,Subjective well-being
Germany,2018,life_sat_norm,0.73581298635,Subjective well-being
Germany,2019,life_sat_norm,0.72895935265,Subjective well-being
Germany,2020,life_sat_norm,0.7221057189500001,Subjective well-being
Germany,2021,life_sat_norm,0.7152520852500001,Subjective well-being
Germany,2022,life_sat_norm,0.6522345927,Subjective well-being
Germany,2023,life_sat_norm,0.69830359924,Subjective well-being
Germany,2024,life_sat_norm,0.69830583137,Subjective well-being
Greece,2013,life_sat_norm,0.61600323929,Subjective well-being
Greece,2018,life_sat_norm,0.64376863334,Subjective well-being
Greece,2019,life_sat_norm,0.6547105066466667,Subjective well-being
Greece,2020,life_sat_norm,0.6656523799533333,Subjective well-being
Greece,2021,life_sat_norm,0.67659425326,Subjective well-being
Greece,2022,life_sat_norm,0.67307896823,Subjective well-being
Greece,2023,life_sat_norm,0.68624746368,Subjective well-being
Hungary,2013,life_sat_norm,0.6112791558599999,Subjective well-being
Hungary,2018,life_sat_norm,0.65062717839,Subjective well-being
Hungary,2019,life_sat_norm,0.6520000845666667,Subjective well-being
Hungary,2020,life_sat_norm,0.6533729907433333,Subjective well-being
Hungary,2021,life_sat_norm,0.65474589692,Subjective well-being
Hungary,2022,life_sat_norm,0.68524802497,Subjective well-being
Hungary,2023,life_sat_norm,0.72,Subjective well-being
Iceland,2013,life_sat_norm,0.7948924724900001,Subjective well-being
Iceland,2018,life_sat_norm,0.81335416331,Subjective well-being
Ireland,2013,life_sat_norm,0.74395113484,Subjective well-being
Ireland,2018,life_sat_norm,0.80681087113,Subjective well-being
Ireland,2019,life_sat_norm,0.77955005691,Subjective well-being
Ireland,2020,life_sat_norm,0.7522892426900001,Subjective well-being
Ireland,2021,life_sat_norm,0.72502842847,Subjective well-being
Ireland,2022,life_sat_norm,0.74475959273,Subjective well-being
Ireland,2023,life_sat_norm,0.75939619106,Subjective well-being
Israel,2021,life_sat_norm,0.8029398999999999,Subjective well-being
Italy,2013,life_sat_norm,0.6588396708900001,Subjective well-being
Italy,2018,life_sat_norm,0.70245963012,Subjective well-being
Italy,2019,life_sat_norm,0.7074470738899999,Subjective well-being
Italy,2020,life_sat_norm,0.71243451766,Subjective well-being
Italy,2021,life_sat_norm,0.71742196143,Subjective well-being
Italy,2022,life_sat_norm,0.7173981706,Subjective well-being
Italy,2023,life_sat_norm,0.72266878923,Subjective well-being
Italy,2024,life_sat_norm,0.72126833549,Subjective well-being
Japan,2019,life_sat_norm,0.5780000000000001,Subjective well-being
Japan,2020,life_sat_norm,0.583,Subjective well-being
Japan,2021,life_sat_norm,0.5740000000000001,Subjective well-being
Japan,2022,life_sat_norm,0.576,Subjective well-being
Japan,2023,life_sat_norm,0.579,Subjective well-being
Korea,2013,life_sat_norm,0.5700000000000001,Subjective well-being
Korea,2014,life_sat_norm,0.5700000000000001,Subjective well-being
Korea,2015,life_sat_norm,0.58,Subjective well-being
Korea,2016,life_sat_norm,0.5900000000000001,Subjective well-being
Korea,2017,life_sat_norm,0.6,Subjective well-being
Korea,2018,life_sat_norm,0.61,Subjective well-being
Korea,2019,life_sat_norm,0.6,Subjective well-being
Korea,2020,life_sat_norm,0.6,Subjective well-being
Korea,2021,life_sat_norm,0.63,Subjective well-being
Korea,2022,life_sat_norm,0.65,Subjective well-being
Latvia,2013,life_sat_norm,0.6468279476500001,Subjective well-being
Latvia,2018,life_sat_norm,0.67377044739,Subjective well-being
Latvia,2019,life_sat_norm,0.6740050290733334,Subjective well-being
Latvia,2020,life_sat_norm,0.6742396107566667,Subjective well-being
Latvia,2021,life_sat_norm,0.6744741924400001,Subjective well-being
Latvia,2022,life_sat_norm,0.68309621773,Subjective well-being
Latvia,2023,life_sat_norm,0.68686552316,Subjective well-being
Lithuania,2013,life_sat_norm,0.6729421373,Subjective well-being
Lithuania,2018,life_sat_norm,0.63824132637,Subjective well-being
Lithuania,2019,life_sat_norm,0.6580607361,Subjective well-being
Lithuania,2020,life_sat_norm,0.67788014583,Subjective well-being
Lithuania,2021,life_sat_norm,0.6976995555600001,Subjective well-being
Lithuania,2022,life_sat_norm,0.70921493349,Subjective well-being
Lithuania,2023,life_sat_norm,0.7188347258000001,Subjective well-being
Luxembourg,2013,life_sat_norm,0.7434238613699999,Subjective well-being
Luxembourg,2018,life_sat_norm,0.75563322403,Subjective well-being
Luxembourg,2019,life_sat_norm,0.75115928679,Subjective well-being
Luxembourg,2020,life_sat_norm,0.74668534955,Subjective well-being
Luxembourg,2021,life_sat_norm,0.74221141231,Subjective well-being
Luxembourg,2022,life_sat_norm,0.72097825661,Subjective well-being
Luxembourg,2023,life_sat_norm,0.7250484955800001,Subjective well-being
Mexico,2021,life_sat_norm,0.84487109972,Subjective well-being
Netherlands,2013,life_sat_norm,0.78022760577,Subjective well-being
Netherlands,2018,life_sat_norm,0.76955204698,Subjective well-being
Netherlands,2019,life_sat_norm,0.7707588666999999,Subjective well-being
Netherlands,2020,life_sat_norm,0.77196568642,Subjective well-being
Netherlands,2021,life_sat_norm,0.77317250614,Subjective well-being
Netherlands,2022,life_sat_norm,0.7664159679,Subjective well-being
Netherlands,2023,life_sat_norm,0.75973402106,Subjective well-being
Netherlands,2024,life_sat_norm,0.76183944362,Subjective well-being
New Zealand,2014,life_sat_norm,0.78,Subjective well-being
New Zealand,2015,life_sat_norm,0.78,Subjective well-being
New Zealand,2016,life_sat_norm,0.78,Subjective well-being
New Zealand,2017,life_sat_norm,0.775,Subjective well-being
New Zealand,2018,life_sat_norm,0.77,Subjective well-being
New Zealand,2019,life_sat_norm,0.77,Subjective well-being
New Zealand,2020,life_sat_norm,0.77,Subjective well-being
New Zealand,2021,life_sat_norm,0.77,Subjective well-being
New Zealand,2022,life_sat_norm,0.765,Subjective well-being
Norway,2013,life_sat_norm,0.78856053859,Subjective well-being
Norway,2018,life_sat_norm,0.79803644317,Subjective well-being
Norway,2019,life_sat_norm,0.7820242954466667,Subjective well-being
Norway,2020,life_sat_norm,0.7660121477233333,Subjective well-being
Norway,2021,life_sat_norm,0.75,Subjective well-being
Norway,2022,life_sat_norm,0.77152424816,Subjective well-being
Norway,2023,life_sat_norm,0.76345566536,Subjective well-being
Poland,2013,life_sat_norm,0.73153997162,Subjective well-being
Poland,2018,life_sat_norm,0.7731018387499999,Subjective well-being
Poland,2019,life_sat_norm,0.76680755122,Subjective well-being
Poland,2020,life_sat_norm,0.7605132636899999,Subjective well-being
Poland,2021,life_sat_norm,0.75421897616,Subjective well-being
Poland,2022,life_sat_norm,0.76642820518,Subjective well-being
Poland,2023,life_sat_norm,0.76173374355,Subjective well-being
Portugal,2013,life_sat_norm,0.61537453485,Subjective well-being
Portugal,2018,life_sat_norm,0.6689224889400001,Subjective well-being
Portugal,2019,life_sat_norm,0.6786230359966667,Subjective well-being
Portugal,2020,life_sat_norm,0.6883235830533334,Subjective well-being
Portugal,2021,life_sat_norm,0.6980241301100001,Subjective well-being
Portugal,2022,life_sat_norm,0.69661353879,Subjective well-being
Portugal,2023,life_sat_norm,0.70631781497,Subjective well-being
Portugal,2024,life_sat_norm,0.72557314635,Subjective well-being
Romania,2013,life_sat_norm,0.7133232048,Subjective well-being
Romania,2018,life_sat_norm,0.73465985946,Subjective well-being
Romania,2019,life_sat_norm,0.7462265991633333,Subjective well-being
Romania,2020,life_sat_norm,0.7577933388666667,Subjective well-being
Romania,2021,life_sat_norm,0.76936007857,Subjective well-being
Romania,2022,life_sat_norm,0.76600869926,Subjective well-being
Romania,2023,life_sat_norm,0.77346323615,Subjective well-being
Slovak Republic,2013,life_sat_norm,0.69514383993,Subjective well-being
Slovak Republic,2018,life_sat_norm,0.70670017874,Subjective well-being
Slovak Republic,2019,life_sat_norm,0.7087078430266667,Subjective well-being
Slovak Republic,2020,life_sat_norm,0.7107155073133333,Subjective well-being
Slovak Republic,2021,life_sat_norm,0.7127231716,Subjective well-being
Slovak Republic,2022,life_sat_norm,0.70444166963,Subjective well-being
Slovak Republic,2023,life_sat_norm,0.72861273274,Subjective well-being
Slovak Republic,2024,life_sat_norm,0.72987172383,Subjective well-being
Slovenia,2013,life_sat_norm,0.69515327869,Subjective well-being
Slovenia,2018,life_sat_norm,0.7248027727,Subjective well-being
Slovenia,2019,life_sat_norm,0.7375240902866667,Subjective well-being
Slovenia,2020,life_sat_norm,0.7502454078733334,Subjective well-being
Slovenia,2021,life_sat_norm,0.76296672546,Subjective well-being
Slovenia,2022,life_sat_norm,0.75836058625,Subjective well-being
Slovenia,2023,life_sat_norm,0.77353877821,Subjective well-being
Spain,2013,life_sat_norm,0.6880582387199999,Subjective well-being
Spain,2018,life_sat_norm,0.7329371304400001,Subjective well-being
Spain,2019,life_sat_norm,0.7283615659566667,Subjective well-being
Spain,2020,life_sat_norm,0.7237860014733333,Subjective well-being
Spain,2021,life_sat_norm,0.71921043699,Subjective well-being
Spain,2022,life_sat_norm,0.71268416488,Subjective well-being
Spain,2023,life_sat_norm,0.72269001128,Subjective well-being
Sweden,2013,life_sat_norm,0.79074822893,Subjective well-being
Sweden,2018,life_sat_norm,0.77965667544,Subjective well-being
Sweden,2019,life_sat_norm,0.7729218535666667,Subjective well-being
Sweden,2020,life_sat_norm,0.7661870316933334,Subjective well-being
Sweden,2021,life_sat_norm,0.75945220982,Subjective well-being
Sweden,2022,life_sat_norm,0.75102990697,Subjective well-being
Sweden,2023,life_sat_norm,0.746415539,Subjective well-being
Sweden,2024,life_sat_norm,0.74497328467,Subjective well-being
Switzerland,2007,life_sat_norm,0.8220000000000001,Subjective well-being
Switzerland,2008,life_sat_norm,0.8128,Subjective well-being
Switzerland,2009,life_sat_norm,0.8143,Subjective well-being
Switzerland,2010,life_sat_norm,0.8151999999999999,Subjective well-being
Switzerland,2011,life_sat_norm,0.8150999999999999,Subjective well-being
Switzerland,2012,life_sat_norm,0.8201,Subjective well-being
Switzerland,2013,life_sat_norm,0.8047416135000001,Subjective well-being
Switzerland,2014,life_sat_norm,0.8018000000000001,Subjective well-being
Switzerland,2015,life_sat_norm,0.7948999999999999,Subjective well-being
Switzerland,2016,life_sat_norm,0.7953,Subjective well-being
Switzerland,2017,life_sat_norm,0.7961845982,Subjective well-being
Switzerland,2018,life_sat_norm,0.7963366268,Subjective well-being
Switzerland,2019,life_sat_norm,0.8025741547999999,Subjective well-being
Switzerland,2020,life_sat_norm,0.8078755341999999,Subjective well-being
Switzerland,2021,life_sat_norm,0.7894695278999999,Subjective well-being
Switzerland,2022,life_sat_norm,0.7975956066600001,Subjective well-being
Switzerland,2023,life_sat_norm,0.78221484851,Subjective well-being
Türkiye,2013,life_sat_norm,0.58,Subjective well-being
Türkiye,2018,life_sat_norm,0.5700000000000001,Subjective well-being
Türkiye,2019,life_sat_norm,0.5666666666666667,Subjective well-being
Türkiye,2020,life_sat_norm,0.5633333333333332,Subjective well-being
Türkiye,2021,life_sat_norm,0.5599999999999999,Subjective well-being
Türkiye,2022,life_sat_norm,0.54,Subjective well-being
United Kingdom,2011,life_sat_norm,0.742,Subjective well-being
United Kingdom,2012,life_sat_norm,0.746,Subjective well-being
United Kingdom,2013,life_sat_norm,0.751,Subjective well-being
United Kingdom,2014,life_sat_norm,0.761,Subjective well-being
United Kingdom,2015,life_sat_norm,0.765,Subjective well-being
United Kingdom,2016,life_sat_norm,0.768,Subjective well-being
United Kingdom,2017,life_sat_norm,0.769,Subjective well-being
United Kingdom,2018,life_sat_norm,0.771,Subjective well-being
